gene,name
B9J08_004944,ERC1
B9J08_004945,B9J08_004945
B9J08_004946,HGC1_CLN2
B9J08_004947,ROT1
B9J08_004948,VPS27
B9J08_004949,SPE1
B9J08_004950,CMP1_CMP2
B9J08_004951,LOT5
B9J08_004952,ECM30
B9J08_004953,TSR2
B9J08_004954,ORC1
B9J08_004955,TEM1
B9J08_004956,RPS1_RPS1B
B9J08_004957,TCB3
B9J08_004958,RPL6_RPL6B
B9J08_004959,FPR3
B9J08_004960,XUT1
B9J08_004961,SHE9
B9J08_004962,FGR22
B9J08_004963,B9J08_004963
B9J08_004964,TPH3
B9J08_004965,RNR21_RNR2
B9J08_004966,TSR3
B9J08_004967,HYU1_OXP1
B9J08_004968,YML002W
B9J08_004969,SGT2
B9J08_004970,KIP3
B9J08_004971,DDR48
B9J08_004972,CHS4_SKT5
B9J08_004973,UBC6
B9J08_004974,B9J08_004974
B9J08_004975,B9J08_004975
B9J08_004976,B9J08_004976
B9J08_004977,YCK2
B9J08_004978,CUZ1
B9J08_004979,RPP1
B9J08_004980,ELA1
B9J08_004981,B9J08_004981
B9J08_004982,PDR16
B9J08_004983,CSL4
B9J08_004984,B9J08_004984
B9J08_004985,BNI4
B9J08_004986,YNL234W
B9J08_004987,B9J08_004987
B9J08_004988,B9J08_004988
B9J08_004989,B9J08_004989
B9J08_004990,RPS21_RPS2
B9J08_004991,NAB2
B9J08_004992,CCT2
B9J08_004993,DPS1-1_DPS1
B9J08_004994,B9J08_004994
B9J08_004995,B9J08_004995
B9J08_004996,B9J08_004996
B9J08_004997,B9J08_004997
B9J08_004998,GSH2
B9J08_004999,RPP2A
B9J08_005000,SIL1
B9J08_005001,AIM29
B9J08_005002,ABP2
B9J08_005003,CKA2
B9J08_005004,SLD7
B9J08_005005,MRPL10
B9J08_005006,B9J08_005006
B9J08_005007,ERG7
B9J08_005008,UTP22
B9J08_005009,B9J08_005009
B9J08_005010,RPC40
B9J08_005011,ERP3
B9J08_005012,MRPS35
B9J08_005013,CDC7
B9J08_005014,B9J08_005014
B9J08_005015,RPF2
B9J08_005016,NUP133
B9J08_005017,B9J08_005017
B9J08_005018,CDC21
B9J08_005019,MRX3
B9J08_005020,ULP3_ULP2
B9J08_005021,GYL1
B9J08_005022,BNA4
B9J08_005023,TIM44
B9J08_005024,GLO3
B9J08_005025,HGT19_HXT3
B9J08_005026,B9J08_005026
B9J08_005027,ETR1
B9J08_005028,DAL1
B9J08_005029,EMI1
B9J08_005030,RHO3
B9J08_005031,UTP5
B9J08_005032,SMP3
B9J08_005033,PR26_RPT3
B9J08_005034,YPR117W
B9J08_005035,GYP2_MDR1
B9J08_005036,SEG1
B9J08_005037,B9J08_005037
B9J08_005038,RPB3
B9J08_005039,HIS6
B9J08_005040,FAF1
B9J08_005041,B9J08_005041
B9J08_005042,BRN1
B9J08_005043,YIM1
B9J08_005044,YME1
B9J08_005045,NRD1
B9J08_005046,MRPL17
B9J08_005047,ERV46
B9J08_005048,TEX1
B9J08_005049,APL5
B9J08_005050,KXD1
B9J08_005051,YIL108W
B9J08_005052,TDP1
B9J08_005053,SMC3
B9J08_005054,SLD1
B9J08_005055,RSA1
B9J08_005056,B9J08_005056
B9J08_005057,SES1
B9J08_005058,RAD28
B9J08_005059,NET1
B9J08_005060,B9J08_005060
B9J08_005061,DAO2
B9J08_005062,AMD2
B9J08_005063,B9J08_005063
B9J08_005064,CFL4_FRE2
B9J08_005065,MAG1
B9J08_005066,B9J08_005066
B9J08_005067,B9J08_005067
B9J08_005068,STN1
B9J08_005069,RRP8
B9J08_005070,DSE1
B9J08_005071,RSP5
B9J08_005072,B9J08_005072
B9J08_005073,YCK3
B9J08_005074,EAF3
B9J08_005075,UCF1_RGI1
B9J08_005076,TIM22
B9J08_005077,CHS2_CHS1
B9J08_005078,AAH1
B9J08_005079,B9J08_005079
B9J08_005080,B9J08_005080
B9J08_005081,AUT7_ATG8
B9J08_005082,PET112
B9J08_005083,STE3
B9J08_005084,KAP123
B9J08_005085,FAL1
B9J08_005086,DAS2
B9J08_005087,NUP170
B9J08_005088,YDR415C
B9J08_005089,RIM1
B9J08_005090,B9J08_005090
B9J08_005091,B9J08_005091
B9J08_005092,B9J08_005092
B9J08_005093,ERV2
B9J08_005094,STE18
B9J08_005095,GOS1
B9J08_005096,MCP1
B9J08_005097,ISU1
B9J08_005098,LPI9_GIP3
B9J08_005099,RPL5
B9J08_005100,B9J08_005100
B9J08_005101,BNA1
B9J08_005102,DSC3
B9J08_005103,ODC1
B9J08_005104,B9J08_005104
B9J08_005105,STE13
B9J08_005106,NOC2
B9J08_005107,CWT1_RDS2
B9J08_005108,B9J08_005108
B9J08_005109,TCB1
B9J08_005110,RET1
B9J08_005111,B9J08_005111
B9J08_005112,RNR3
B9J08_005113,TFB2
B9J08_005114,SRR1_SKN7
B9J08_005115,MTG2
B9J08_005116,DBP8
B9J08_005117,B9J08_005117
B9J08_005118,B9J08_005118
B9J08_005119,BRF1
B9J08_005120,SDA1
B9J08_005121,HMO1
B9J08_005122,MCT1
B9J08_005123,MIS11_MIS1
B9J08_005124,PTR22_PTR2
B9J08_005125,RDL2
B9J08_005126,RRP36
B9J08_005127,ALG14
B9J08_005128,LSC2
B9J08_005129,PUP2
B9J08_005130,SPC97
B9J08_005131,APG7_ATG7
B9J08_005132,NMD3
B9J08_005133,GCN5
B9J08_005134,SOL3
B9J08_005135,CPD1
B9J08_005136,MAD2
B9J08_005137,CTK2
B9J08_005138,POR1
B9J08_005139,YMR087W
B9J08_005140,B9J08_005140
B9J08_005141,ERB1
B9J08_005142,IST3
B9J08_005143,LOA1
B9J08_005144,HTA2_HTA1
B9J08_005145,HTB1
B9J08_005146,BST1
B9J08_005147,B9J08_005147
B9J08_005148,FMP45
B9J08_005149,MRP8
B9J08_005150,RPL2_RPL2B
B9J08_005151,B9J08_005151
B9J08_005152,RPL29
B9J08_005153,RPL8B
B9J08_005154,RTC2
B9J08_005155,CTA4_OAF3
B9J08_005156,B9J08_005156
B9J08_005157,B9J08_005157
B9J08_005158,B9J08_005158
B9J08_005159,B9J08_005159
B9J08_005160,AIM18
B9J08_005161,SRB1_PSA1
B9J08_005162,MCH1
B9J08_005163,FBP1
B9J08_005164,B9J08_005164
B9J08_005165,SEC61
B9J08_005166,YTA6_SAP1
B9J08_005167,B9J08_005167
B9J08_005168,VBA5
B9J08_005169,CAJ1
B9J08_005170,ISD11
B9J08_005171,FMO1
B9J08_005172,QDR3
B9J08_005173,B9J08_005173
B9J08_005174,PHO86
B9J08_005175,UIP5
B9J08_005176,CBP6
B9J08_005177,SHB17
B9J08_005178,URH1
B9J08_005179,YEH1
B9J08_005180,B9J08_005180
B9J08_005181,MRS4
B9J08_005182,B9J08_005182
B9J08_005183,GOR1
B9J08_005184,APE3
B9J08_005185,JEM1
B9J08_005186,RPT6
B9J08_005187,B9J08_005187
B9J08_005188,TIF4631
B9J08_005189,B9J08_005189
B9J08_005190,MGS1
B9J08_005191,MFG1
B9J08_005192,IES2
B9J08_005193,PEX17
B9J08_005194,B9J08_005194
B9J08_005195,RRG9
B9J08_005196,VID27
B9J08_005197,MRX7
B9J08_005198,RGS2
B9J08_005199,MET4
B9J08_005200,B9J08_005200
B9J08_005201,PYC2
B9J08_005202,DUO1
B9J08_005203,SOH1
B9J08_005204,SCS3
B9J08_005205,AXL2
B9J08_005206,B9J08_005206
B9J08_005207,PDB1
B9J08_005208,YBR220C
B9J08_005209,PPG1
B9J08_005210,ARG8
B9J08_005211,ZRG17
B9J08_005212,SRB8
B9J08_005213,MYO5
B9J08_005214,RSA4
B9J08_005215,B9J08_005215
B9J08_005216,SSK2
B9J08_005217,PAT1
B9J08_005218,ABZ1
B9J08_005219,USO1
B9J08_005220,IKI3
B9J08_005221,VPH1
B9J08_005222,RIX1
B9J08_005223,APC5
B9J08_005224,PIS1
B9J08_005225,SHM2
B9J08_005226,GLK1
B9J08_005227,B9J08_005227
B9J08_005228,TAL1
B9J08_005229,FMN1
B9J08_005230,ERG251_ERG25
B9J08_005231,CPA1
B9J08_005232,BUL1
B9J08_005233,MPE1
B9J08_005234,NUP120
B9J08_005235,TAP42
B9J08_005236,TOA2
B9J08_005237,NHP6A
B9J08_005238,PBY1
B9J08_005239,FBA1
B9J08_005240,RXT2
B9J08_005241,POL30
B9J08_005242,RFX2_RFX1
B9J08_005243,B9J08_005243
B9J08_005244,APM1
B9J08_005245,PGA4_GAS5
B9J08_005246,RPN5
B9J08_005247,HIS1
B9J08_005248,RER2
B9J08_005249,GIN4
B9J08_005250,CCL1
B9J08_005251,NEP1_EMG1
B9J08_005252,LCD1
B9J08_005253,RPL37B
B9J08_005254,B9J08_005254
B9J08_005255,TOS4
B9J08_005256,OGG1
B9J08_005257,B9J08_005257
B9J08_005258,MGS1
B9J08_005259,SMT3
B9J08_005260,PSP1
B9J08_005261,DPP2_LPP1
B9J08_005262,FUS1
B9J08_005263,SKG3
B9J08_005264,GUD1
B9J08_005265,SSR1_CCW14
B9J08_005266,B9J08_005266
B9J08_005267,RBF1
B9J08_005268,RAV2
B9J08_005269,STE23
B9J08_005270,VPS45
B9J08_005271,CTI6
B9J08_005272,CSR1
B9J08_005273,NUP1
B9J08_005274,CMR2
B9J08_005275,INO4
B9J08_005276,B9J08_005276
B9J08_005277,B9J08_005277
B9J08_005278,YML131W
B9J08_005279,MRP2
B9J08_005280,SKY1
B9J08_005281,CWC27
B9J08_005282,APL4
B9J08_005283,YOP1
B9J08_005284,RRP14
B9J08_005285,VMA5
B9J08_005286,B9J08_005286
B9J08_005287,SAP5_YPS3
B9J08_005288,B9J08_005288
B9J08_005289,GAP2_GAP1
B9J08_005290,B9J08_005290
B9J08_005291,MGT1
B9J08_005292,FGR12
B9J08_005293,B9J08_005293
B9J08_005294,SLM1
B9J08_005295,CHO1
B9J08_005296,FGR39
B9J08_005297,TIM50
B9J08_005298,HAP43
B9J08_005299,PET127
B9J08_005300,PFK27
B9J08_005301,PFS2
B9J08_005302,ADI1
B9J08_005303,GIM4
B9J08_005304,WBP1
B9J08_005305,URM1
B9J08_005306,NAS2
B9J08_005307,MET16
B9J08_005308,DIT2
B9J08_005309,YDC1
B9J08_005310,MSH2
B9J08_005311,B9J08_005311
B9J08_005312,MRP17
B9J08_005313,AUR1
B9J08_005314,YMR099C
B9J08_005315,B9J08_005315
B9J08_005316,B9J08_005316
B9J08_005317,SUT1
B9J08_005318,B9J08_005318
B9J08_005319,NMA1
B9J08_005320,GPI1
B9J08_005321,B9J08_005321
B9J08_005322,YJL163C
B9J08_005323,B9J08_005323
B9J08_005324,YST1_RPS0A
B9J08_005325,IES1
B9J08_005326,B9J08_005326
B9J08_005327,SMX2
B9J08_005328,GNA1
B9J08_005329,YIM1
B9J08_005330,NNK1
B9J08_005331,STE11
B9J08_005332,DCR2
B9J08_005333,ASR3
B9J08_005334,STE50
B9J08_005335,SAP9_YPS3
B9J08_005336,RPL12_RPL12A
B9J08_005337,B9J08_005337
B9J08_005338,UTP4
B9J08_005339,B9J08_005339
B9J08_005340,ERG6
B9J08_005341,YCG1
B9J08_005342,B9J08_005342
B9J08_005343,MAK10
B9J08_005344,CAP1_YAP1
B9J08_005345,TNA1
B9J08_005346,BOI2
B9J08_005347,CDC27
B9J08_005348,TMN3
B9J08_005349,ATP3
B9J08_005350,B9J08_005350
B9J08_005351,CWH43
B9J08_005352,YNL122C
B9J08_005353,NMA111
B9J08_005354,ORC6
B9J08_005355,B9J08_005355
B9J08_005356,SET1
B9J08_005357,MSH1
B9J08_005358,NAF1
B9J08_005359,SUN41_SUN4
B9J08_005360,CAN2_CAN1
B9J08_005361,EAF7
B9J08_005362,NAM9
B9J08_005363,MTQ1
B9J08_005364,GCD10
B9J08_005365,NOP2
B9J08_005366,ARP5
B9J08_005367,SRV2
B9J08_005368,YDJ1
B9J08_005369,COQ3
B9J08_005370,VPS72
B9J08_005371,HCH1
B9J08_005372,B9J08_005372
B9J08_005373,DBP9
B9J08_005374,B9J08_005374
B9J08_005375,YHL008C
B9J08_005376,RAD18
B9J08_005377,SEC12_SED4
B9J08_005378,BUD17
B9J08_005379,ATG15
B9J08_005380,SUR7
B9J08_005381,PTK2
B9J08_005382,RPL32
B9J08_005383,FMP27
B9J08_005384,MED19_ROX3
B9J08_005385,TIF3
B9J08_005386,B9J08_005386
B9J08_005387,ANB1_HYP2
B9J08_005388,PDP3
B9J08_005389,FGR47
B9J08_005390,GTT3
B9J08_005391,MIP1
B9J08_005392,PCC1
B9J08_005393,YKL162C
B9J08_005394,B9J08_005394
B9J08_005395,B9J08_005395
B9J08_005396,VPS15
B9J08_005397,FCA1_FCY1
B9J08_005398,TFB4
B9J08_005399,B9J08_005399
B9J08_005400,YPR063C
B9J08_005401,SIF2
B9J08_005402,EXO84
B9J08_005403,QDR3
B9J08_005404,CST26
B9J08_005405,FIG1
B9J08_005406,TRA1
B9J08_005407,GEP4
B9J08_005408,HEL2
B9J08_005409,ZIM17
B9J08_005410,ATP11
B9J08_005411,MRE11
B9J08_005412,GCN2
B9J08_005413,B9J08_005413
B9J08_005414,DPP3_DPP1
B9J08_005415,MVP1
B9J08_005416,YAE1
B9J08_005417,WHI2
B9J08_005418,RFC2
B9J08_005419,EAP1
B9J08_005420,B9J08_005420
B9J08_005421,SAP3_YPS3
B9J08_005422,PPS1
B9J08_005423,PTA1
B9J08_005424,KCH1
B9J08_005425,COA3
B9J08_005426,UTP18
B9J08_005427,LOS1
B9J08_005428,MCY1
B9J08_005429,NRG1_NRG2
B9J08_005430,ROA1_YOL075C
B9J08_005431,PIR32_HSP150
B9J08_005432,GRX5
B9J08_005433,RCK2
B9J08_005434,URB1
B9J08_005435,YIL156W-B
B9J08_005436,HCS1
B9J08_005437,PRY2
B9J08_005438,PUT3
B9J08_005439,B9J08_005439
B9J08_005440,AIM45
B9J08_005441,YPR003C
B9J08_005442,HAT2
B9J08_005443,PAA1
B9J08_005444,SAM35
B9J08_005445,RPN11
B9J08_005446,YFR006W
B9J08_005447,GDI1
B9J08_005448,B9J08_005448
B9J08_005449,LSM5
B9J08_005450,SSK1
B9J08_005451,DOS2
B9J08_005452,MODF_YDR061W
B9J08_005453,LCB2
B9J08_005454,OCA6
B9J08_005455,DOA4
B9J08_005456,GCN3
B9J08_005457,YNL011C
B9J08_005458,ASC1
B9J08_005459,CMR1
B9J08_005460,FOL3
B9J08_005461,MED11
B9J08_005462,PSF1
B9J08_005463,MDM12
B9J08_005464,PEX1
B9J08_005465,COX20
B9J08_005466,B9J08_005466
B9J08_005467,EMC3
B9J08_005468,NPA3
B9J08_005469,B9J08_005469
B9J08_005470,QCE1
B9J08_005471,NNT1
B9J08_005472,B9J08_005472
B9J08_005473,KRE1
B9J08_005474,PPH3
B9J08_005475,B9J08_005475
B9J08_005476,MCM2
B9J08_005477,B9J08_005477
B9J08_005478,PIM1
B9J08_005479,B9J08_005479
B9J08_005480,RRN10
B9J08_005481,NCL1
B9J08_005482,HRD1
B9J08_005483,HAP31_HAP3
B9J08_005484,RFT1
B9J08_005485,YER137C
B9J08_005486,SNP3_LSM2
B9J08_005487,RON1_NDT80
B9J08_005488,KRE33
B9J08_005489,NRK1
B9J08_005490,B9J08_005490
B9J08_005491,UGA4
B9J08_005492,QDR1
B9J08_005493,CTA1_VPS60
B9J08_005494,B9J08_005494
B9J08_005495,B9J08_005495
B9J08_005496,FPG1
B9J08_005497,MAE1
B9J08_005498,SAY1
B9J08_005499,ADK1
B9J08_005500,PCF11
B9J08_005501,YHM1_GGC1
B9J08_005502,YNL193W
B9J08_005503,B9J08_005503
B9J08_005504,YEL023C
B9J08_005505,RIP1
B9J08_005506,HUL4
B9J08_005507,B9J08_005507
B9J08_005508,NUP85
B9J08_005509,CUP5_VMA3
B9J08_005510,SNU13
B9J08_005511,URB2
B9J08_005512,GEF1
B9J08_005513,ATF1
B9J08_005514,VAM3
B9J08_005515,POL1
B9J08_005516,B9J08_005516
B9J08_005517,SNF5
B9J08_005518,YHR112C
B9J08_005519,B9J08_005519
B9J08_005520,B9J08_005520
B9J08_005521,MSU1_DSS1
B9J08_005522,RSN1
B9J08_005523,PPA2
B9J08_005524,NUP188
B9J08_005525,ERG12
B9J08_005526,FSF1
B9J08_005527,PPT2
B9J08_005528,GUA1
B9J08_005529,YTM1
B9J08_005530,YMR209C
B9J08_005531,RAM2
B9J08_005532,B9J08_005532
B9J08_005533,B9J08_005533
B9J08_005534,B9J08_005534
B9J08_005535,TRS33
B9J08_005536,IWR1
B9J08_005537,YDL114W
B9J08_005538,CDC13
B9J08_005539,ECM42_ARG7
B9J08_005540,B9J08_005540
B9J08_005541,RCO1
B9J08_005542,ARX1
B9J08_005543,B9J08_005543
B9J08_005544,SEC26
B9J08_005545,RBT5
B9J08_005546,B9J08_005546
B9J08_005547,B9J08_005547
B9J08_005548,ERG5
B9J08_005549,B9J08_005549
B9J08_005550,SCP160
B9J08_005551,B9J08_005551
B9J08_005552,CSR1
B9J08_005553,RTA4_RTA1
B9J08_005554,RTA2_PUG1
B9J08_005555,B9J08_005555
B9J08_005556,ZCF34
B9J08_005557,B9J08_005557
B9J08_005558,B9J08_005558
B9J08_005559,B9J08_005559
B9J08_005560,B9J08_005560
B9J08_005561,B9J08_005561
B9J08_005562,B9J08_005562
B9J08_005563,ART10
B9J08_005564,GAP2_GAP1
B9J08_005565,PRD1
B9J08_005566,B9J08_005566
B9J08_005567,SHA3_SKS1
B9J08_005568,HGT2_GAL2
B9J08_005569,MGL2
B9J08_005570,TNA1
B9J08_005571,TNA1
B9J08_005572,TNA1
B9J08_005573,B9J08_005573
B9J08_005574,B9J08_005574
B9J08_005575,B9J08_005575
B9J08_005576,B9J08_005576
B9J08_005577,B9J08_005577
B9J08_005578,XKS1
B9J08_005579,HAP41
B9J08_005580,ALD6_ALD5
B9J08_005581,GDB1
B9J08_005582,RPN2
B9J08_005583,ECM21
B9J08_005584,HEM14
B9J08_005585,MRF1
B9J08_005586,MRF1
B9J08_005587,TMA17
